fecha;equipo_local;equipo_visitante;goles_local;goles_visitante;url_partido;Posesión de pelota_local;Posesión de pelota_visitante;Goles esperados (xG)_local;Goles esperados (xG)_visitante;Tiros totales_local;Tiros totales_visitante;Tiros a puerta_local;Tiros a puerta_visitante;Disparos al palo_local;Disparos al palo_visitante;Tiros fuera_local;Tiros fuera_visitante;Tiros bloqueados_local;Tiros bloqueados_visitante;Tiros adentro del area_local;Tiros adentro del area_visitante;Tiros desde fuera del area_local;Tiros desde fuera del area_visitante;Fueras de juego_local;Fueras de juego_visitante;Pases_local;Pases_visitante;Pases precisos_local;Pases precisos_visitante;Saques de banda_local;Saques de banda_visitante;Pases al ultimo tercio_local;Pases al ultimo tercio_visitante;Pases en ultimo tercio_local;Pases en ultimo tercio_visitante;Entradas_local;Entradas_visitante;Intercepciones_local;Intercepciones_visitante;Recuperaciones_local;Recuperaciones_visitante;Despejes_local;Despejes_visitante;Corners_local;Corners_visitante;Faltas_local;Faltas_visitante;Tiros libres_local;Tiros libres_visitante;Tarjetas amarillas_local;Tarjetas amarillas_visitante;Tarjetas rojas_local;Tarjetas rojas_visitante;Atajadas_local;Atajadas_visitante;Saques de meta_local;Saques de meta_visitante
10/08/2025;ADC Juan Pablo II;Binacional;0;0;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-deportivo-binacional/Oqkcsgzee#id:14199321;0.52;0.48;1.67;0.21;13;4;6;0;0;0;6;3;1;1;10;1;3;3;1;4;435;399;351;309;24;14;72;48;72/120;50/80;8;12;10;5;48;53;22;30;0;5;15;18;18;15;2;1;0;0;0;6;6;8
9/08/2025;Ayacucho;Alianza Lima;0;1;https://www.sofascore.com/es-la/football/match/ayacucho-alianza-lima/lWsUCn#id:14199319;0.48;0.52;0.78;1.6;9;7;1;3;0;0;7;3;1;1;4;3;5;4;2;1;296;341;227;260;24;21;61;71;49/89;47/96;18;16;11;3;48;51;21;28;6;2;12;9;9;11;2;4;0;0;2;1;15;14
9/08/2025;ADT;Sport Huancayo;1;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-sport-huancayo/VCnshlJc#id:14199317;0.53;0.47;0.92;0.28;12;6;3;0;0;0;5;1;4;5;6;2;6;4;0;2;318;287;254;220;22;26;59;56;63/107;68/105;10;13;7;13;47;43;25;26;5;3;14;6;6;14;2;3;1;1;0;2;5;10
9/08/2025;Universitario;Sport Boys;1;0;https://www.sofascore.com/es-la/football/match/sport-boys-universitario/fWsmW#id:14199318;0.57;0.43;1.61;0.62;23;8;8;2;0;0;9;2;6;4;11;4;12;4;1;0;417;328;345;249;18;23;75;35;104/154;30/55;14;11;10;4;44;44;23;42;10;2;17;12;12;17;1;1;0;0;2;7;5;15
8/08/2025;Comerciantes Unidos;Cienciano;1;1;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-cienciano/bWsjxKb#id:14199324;0.36;0.64;0.6;1.36;7;18;1;4;0;0;4;6;2;8;3;12;4;6;2;4;277;475;206;412;11;29;52;79;32/67;107/146;20;15;9;3;44;41;40;13;2;7;11;9;9;11;2;2;0;0;3;0;14;6
6/08/2025;Atlético Grau;Deportivo Garcilaso;1;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-club-atletico-grau/NancsJwId#id:14186611;0.57;0.43;1.7;2.06;16;16;4;5;0;1;9;7;3;4;9;11;7;5;1;0;338;248;274;159;11;23;44;50;64/94;45/81;13;21;8;5;49;35;35;26;3;6;18;10;9;18;1;3;1;1;4;3;9;11
6/08/2025;Binacional;Alianza Atlético;2;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-alianza-atletico-de-sullana/hWsOqkc#id:14186610;0.64;0.36;2.49;0.56;16;10;6;1;0;0;8;6;2;3;9;5;7;5;5;3;467;260;399;190;13;18;43;71;65/88;52/103;12;8;4;7;52;39;27;22;5;4;9;3;3;9;1;0;0;1;1;4;9;11
5/08/2025;Alianza Universidad;Universitario;0;2;https://www.sofascore.com/es-la/football/match/alianza-universidad-universitario/fWskIxc#id:14186608;0.65;0.35;0.22;2.36;6;13;2;6;0;1;2;4;2;3;4;10;2;3;3;2;502;264;445;204;17;17;43;61;67/88;45/90;12;15;7;8;40;41;20;20;5;4;11;11;11;10;0;0;1;0;3;2;10;8
5/08/2025;Melgar;ADC Juan Pablo II;1;1;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-melgar/iWsgzee#id:14186607;0.69;0.31;1.63;0.39;21;5;5;2;2;0;8;2;8;1;14;3;7;2;2;0;518;240;434;159;23;12;82;45;142/186;35/74;6;15;6;9;49;39;9;38;11;0;11;6;6;11;3;0;0;0;1;4;6;16
5/08/2025;Alianza Lima;Sporting Cristal;0;0;https://www.sofascore.com/es-la/football/match/alianza-lima-club-sporting-cristal/cWslW#id:14186609;0.49;0.51;0.88;0.24;18;5;1;2;0;0;6;3;11;0;12;1;6;4;1;3;372;399;314;341;25;14;63;30;80/115;44/60;14;19;4;7;34;46;24;37;8;3;6;10;10;6;4;6;1;1;2;1;6;8
4/08/2025;UTC;Cusco;1;2;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-cusco-fc/kAAsehK#id:14186417;0.39;0.61;0.67;2.6;13;16;5;5;0;0;6;6;2;5;5;14;8;2;1;1;292;465;229;407;21;11;46;41;67/96;47/78;17;7;6;6;32;38;29;38;6;8;15;14;14;14;2;5;0;0;2;4;9;10
4/08/2025;Sport Boys;ADT;1;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-sport-boys/mWshlJc#id:14186606;0.43;0.57;3.16;0.77;14;12;5;2;0;1;6;9;3;1;9;9;5;3;0;1;307;391;235;311;13;16;38;69;26/57;86/139;11;10;11;4;47;36;53;32;4;9;11;15;13;11;3;5;1;0;2;4;9;11
4/08/2025;Cienciano;Los Chankas;3;0;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-cienciano/bWseVac#id:14186612;0.56;0.44;3.48;0.27;21;7;11;2;2;0;8;4;2;1;14;2;7;5;1;7;378;296;302;225;15;29;58;54;64/106;34/68;8;8;6;10;37;40;23;27;4;3;16;17;16;16;3;2;0;0;2;8;9;7
3/08/2025;Sport Huancayo;Ayacucho;3;1;https://www.sofascore.com/es-la/football/match/sport-huancayo-ayacucho/UCnsVCn#id:14186416;0.61;0.39;3.09;0.23;17;8;8;1;1;0;4;4;5;3;12;2;5;6;2;0;464;286;408;208;13;21;70;50;84/117;33/73;13;11;12;14;42;43;32;18;5;4;8;15;15;8;4;1;0;1;0;4;7;9
1/08/2025;Los Chankas;Comerciantes Unidos;3;2;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-comerciantes-unidos/jxKbseVac#id:14107749;0.64;0.36;2.7;1.74;17;10;4;3;1;0;8;5;5;2;10;5;7;5;0;0;396;235;341;177;19;21;63;36;83/110;22/45;12;7;9;9;30;26;15;34;9;0;8;11;11;7;2;4;0;2;0;2;11;16
1/08/2025;Alianza Atlético;Melgar;0;0;https://www.sofascore.com/es-la/football/match/melgar-alianza-atletico-de-sullana/hWsiW#id:14107752;0.5;0.5;1.12;0.62;16;8;3;2;0;0;8;5;5;1;10;4;6;4;1;5;326;329;242;225;12;20;70;54;74/125;57/99;11;15;14;6;53;52;31;32;6;4;21;11;11;21;1;2;0;0;2;3;6;11
1/08/2025;Deportivo Garcilaso;Cienciano;2;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-cienciano/bWsJwId#id:14107753;0.33;0.67;1.72;0.56;17;10;4;3;0;0;10;5;3;2;11;4;6;6;6;3;180;361;103;276;23;15;51;52;34/78;79/119;8;17;12;12;47;39;28;29;3;3;13;11;10;13;5;2;0;0;2;2;9;12
31/07/2025;ADT;Alianza Universidad;0;3;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-alianza-universidad/kIxcshlJc#id:14107592;0.57;0.43;1.09;0.83;11;8;5;5;0;0;4;3;2;0;8;5;3;3;3;0;387;303;305;244;30;21;70;46;67/128;50/81;16;10;9;6;42;47;16;40;5;3;17;16;16;17;3;3;0;0;2;5;4;6
31/07/2025;Cusco;Binacional;2;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-cusco-fc/kAAsOqkc#id:14107591;0.6;0.4;1.66;0.89;11;7;3;1;0;0;6;4;2;2;8;5;3;2;2;0;618;398;566;349;16;14;42;53;67/92;60/87;2;13;4;7;37;39;21;18;2;5;8;11;10;8;1;4;0;0;1;2;9;7
31/07/2025;ADC Juan Pablo II;Alianza Lima;1;2;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-alianza-lima/lWsgzee#id:14107589;0.35;0.65;1.52;1.57;13;17;5;7;1;0;6;6;2;4;9;11;4;6;1;0;260;462;146;355;20;20;56;75;41/85;123/176;22;14;11;8;59;66;37;25;2;10;6;11;11;6;2;1;0;0;5;4;11;9
31/07/2025;Universitario;Atlético Grau;3;1;https://www.sofascore.com/es-la/football/match/club-atletico-grau-universitario/fWsNanc#id:14107754;0.42;0.58;2.18;1.2;11;13;5;4;0;1;6;4;0;5;8;4;3;9;0;1;277;394;202;329;18;29;34;41;57/85;56/86;19;10;11;6;37;28;34;20;5;6;13;7;7;13;2;2;0;1;3;1;5;7
30/07/2025;Ayacucho;Sport Boys;0;0;https://www.sofascore.com/es-la/football/match/ayacucho-sport-boys/mWsUCn#id:14107590;0.5;0.5;0.38;0.37;12;4;1;1;0;0;7;2;4;1;7;3;5;1;2;0;375;379;302;317;22;14;77;43;89/135;43/67;16;15;8;8;44;41;15;27;5;1;15;5;5;15;4;1;0;0;1;1;11;12
30/07/2025;Sporting Cristal;Sport Huancayo;5;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-club-sporting-cristal/cWsVCn#id:14107588;0.66;0.34;2.83;0.27;19;11;7;1;0;0;6;6;6;4;12;5;7;6;1;1;474;233;418;175;12;18;60;36;111/143;45/73;13;8;7;5;43;25;36;28;4;4;18;13;12;18;2;5;1;1;1;2;4;11
27/07/2025;Melgar;Cusco;0;2;https://www.sofascore.com/es-la/football/match/cusco-fc-melgar/iWskAA#id:14088093;0.47;0.53;1.39;2.12;18;13;3;8;0;0;10;4;5;1;8;9;10;4;1;1;414;487;348;428;21;13;53;49;95/128;59/87;14;9;9;10;49;42;20;36;7;5;14;7;7;14;3;0;0;0;5;3;6;18
27/07/2025;Comerciantes Unidos;Comerciantes Unidos;0;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-comerciantes-unidos/jxKbsJwId#id:14088084;0.52;0.48;1.68;0.7;17;5;3;3;0;0;11;2;3;0;9;2;8;3;0;1;324;319;271;240;16;24;53;48;71/102;61/102;18;15;7;5;40;33;27;36;8;4;10;9;9;10;4;4;1;0;3;3;6;15
27/07/2025;Alianza Lima;Alianza Atlético;1;1;https://www.sofascore.com/es-la/football/match/alianza-lima-alianza-atletico-de-sullana/hWslW#id:14088133;0.65;0.35;1.44;1.09;15;13;5;4;0;0;7;6;3;3;8;7;7;6;3;6;460;248;370;172;21;22;70;47;75/112;37/64;15;17;9;8;38;46;33;51;5;3;5;11;11;5;2;3;0;0;2;4;8;14
26/07/2025;Alianza Universidad;Ayacucho;1;2;https://www.sofascore.com/es-la/football/match/alianza-universidad-ayacucho/UCnskIxc#id:14088131;0.57;0.43;2.58;0.85;12;12;4;4;0;0;7;7;1;1;9;6;3;6;1;4;355;271;292;201;19;23;61;55;54/89;62/100;7;13;4;6;40;38;21;32;8;4;15;20;19;15;5;5;1;0;2;3;14;10
26/07/2025;Sport Boys;Sporting Cristal;0;2;https://www.sofascore.com/es-la/football/match/sport-boys-club-sporting-cristal/cWsmW#id:14088098;0.44;0.56;2.08;1.61;17;13;6;6;1;0;6;3;5;4;13;8;4;5;3;2;311;425;239;347;13;18;44;62;67/95;65/104;11;14;11;7;42;43;27;40;11;6;14;13;13;14;3;2;1;1;4;5;5;6
26/07/2025;Cienciano;Universitario;1;1;https://www.sofascore.com/es-la/football/match/universitario-cienciano/bWsfW#id:14088090;0.66;0.34;0.59;1.23;12;7;4;4;0;0;7;1;1;2;5;3;7;4;2;4;450;231;381;157;25;21;49;50;86/116;29/63;8;13;9;7;33;34;22;24;7;4;11;11;11;10;2;5;0;0;3;3;4;8
25/07/2025;Sport Huancayo;ADC Juan Pablo II;5;1;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-sport-huancayo/VCnsgzee#id:14088089;0.55;0.45;2.28;1.05;25;11;10;3;0;0;11;3;4;5;20;4;5;7;2;0;414;347;359;270;23;19;62;53;125/150;48/91;3;8;10;10;41;28;29;21;8;7;4;6;6;4;2;1;0;1;2;5;3;14
25/07/2025;Binacional;UTC;0;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-universidad-tecnica-de-cajamarca/ehKsOqkc#id:14088087;0.63;0.37;1.19;1.21;23;9;4;4;0;0;14;3;5;2;10;4;13;5;1;0;512;315;456;247;12;14;67;56;125/162;43/83;13;7;9;8;62;42;12;48;10;3;10;6;6;10;2;0;0;0;4;5;5;16
20/07/2025;Sporting Cristal;Alianza Universidad;3;0;https://www.sofascore.com/es-la/football/match/alianza-universidad-club-sporting-cristal/cWskIxc#id:14088092;0.56;0.44;2.09;0.56;16;10;7;2;1;0;8;4;1;4;11;4;5;6;8;1;511;406;455;343;10;11;66;46;135/166;75/99;18;15;10;9;61;44;27;18;4;3;18;13;13;18;4;2;0;0;2;4;4;12
20/07/2025;Ayacucho;Atlético Grau;1;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-ayacucho/UCnsNanc#id:14088088;0.53;0.47;1.12;0.9;12;9;5;3;0;0;5;6;2;0;8;6;4;3;2;2;354;327;287;242;26;25;54;63;66/91;40/87;15;21;4;8;41;42;22;23;3;1;11;12;12;11;1;2;0;0;1;4;11;10
20/07/2025;ADC Juan Pablo II;Sport Boys;3;0;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-sport-boys/mWsgzee#id:14088083;0.44;0.56;2.22;1.07;10;13;5;3;1;0;4;9;1;1;6;6;4;7;3;0;320;386;244;322;23;20;37;44;45/80;75/105;19;12;8;14;34;42;23;21;1;6;13;10;10;13;1;2;0;1;3;2;15;6
19/07/2025;UTC;Melgar;1;2;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-melgar/iWsehK#id:14088091;0.44;0.56;1.11;3.07;13;23;3;8;0;2;6;9;4;6;10;14;3;9;1;3;273;346;200;280;16;26;58;60;56/97;109/141;16;17;12;6;48;54;32;25;8;7;8;6;6;8;2;3;1;0;6;2;11;8
19/07/2025;ADT;Cienciano;1;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-cienciano/bWshlJc#id:14088094;0.47;0.53;0.81;1.72;9;19;3;3;0;1;5;13;1;3;3;12;6;7;5;3;284;302;204;228;23;20;56;61;43/88;73/117;13;16;12;10;48;41;38;24;3;11;16;6;6;15;3;3;0;0;3;2;13;9
19/07/2025;Cusco;Alianza Lima;2;0;https://www.sofascore.com/es-la/football/match/cusco-fc-alianza-lima/lWskAA#id:14088085;0.61;0.39;1.89;0.7;16;12;6;3;1;1;9;8;1;1;8;5;8;7;2;2;527;327;463;281;15;8;35;35;55/80;44/58;13;8;4;16;44;35;14;28;7;3;10;9;9;10;5;2;0;0;3;4;9;13
18/07/2025;Alianza Atlético;Sport Huancayo;0;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-alianza-atletico-de-sullana/hWsVCn#id:14088132;0.57;0.43;1.51;1.4;14;15;2;4;0;0;7;6;5;5;10;7;4;8;1;3;352;255;253;162;21;16;66;43;85/134;73/101;13;14;11;9;39;42;25;41;5;4;12;11;11;12;0;0;0;0;4;2;11;15
18/07/2025;Deportivo Garcilaso;Los Chankas;3;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-los-chankas-cyc/eVacsJwId#id:14088086;0.44;0.56;1.31;1.28;13;24;8;4;0;0;4;9;1;11;9;6;4;18;0;2;316;385;253;334;15;18;51;59;57/85;115/146;11;11;7;11;39;42;42;23;5;9;14;8;8;14;2;0;0;0;6;5;11;3
18/07/2025;Universitario;Comerciantes Unidos;3;1;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-universitario/fWsjxKb#id:14088096;0.59;0.41;1.72;0.06;14;2;7;2;0;0;4;0;3;0;9;0;5;2;2;1;472;343;406;271;20;19;85;33;140/179;35/55;14;16;18;11;46;43;13;35;6;2;8;8;8;8;0;2;0;0;1;4;4;9
13/07/2025;Sporting Cristal;Atlético Grau;2;1;https://www.sofascore.com/es-la/football/match/club-atletico-grau-club-sporting-cristal/cWsNanc#id:14048600;0.65;0.35;0.74;1.22;13;11;2;5;0;1;8;3;3;3;9;7;4;4;0;3;516;277;440;207;8;15;57;35;81/118;32/58;10;18;14;15;51;47;22;13;4;4;17;13;13;17;3;2;0;0;4;0;6;11
13/07/2025;Ayacucho;Cienciano;1;0;https://www.sofascore.com/es-la/football/match/ayacucho-cienciano/bWsUCn#id:14048602;0.46;0.54;0.74;0.1;12;7;5;0;0;0;6;5;1;2;3;5;9;2;5;1;275;339;210;259;23;17;37;79;56/82;67/121;12;11;12;8;42;33;24;25;7;4;13;13;13;13;3;3;0;1;0;4;6;9
13/07/2025;ADC Juan Pablo II;Alianza Universidad;1;0;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-alianza-universidad/kIxcsgzee#id:14049250;0.47;0.53;1.23;0.89;8;12;3;4;0;0;4;5;1;3;3;8;5;4;7;0;383;429;323;367;10;20;59;44;75/109;115/150;18;18;16;10;53;48;33;20;1;6;7;10;9;7;4;4;1;0;4;2;5;5
13/07/2025;Cusco;Sport Huancayo;3;0;https://www.sofascore.com/es-la/football/match/cusco-fc-sport-huancayo/VCnskAA#id:14048601;0.63;0.37;2.17;0.22;14;4;4;1;0;0;8;3;2;0;9;3;5;1;2;0;525;296;474;231;9;17;36;37;68/91;40/67;6;8;9;8;38;27;16;16;3;7;10;13;12;10;0;2;0;1;1;1;4;13
12/07/2025;Binacional;Melgar;1;1;https://www.sofascore.com/es-la/football/match/deportivo-binacional-melgar/iWsOqkc#id:14048578;0.35;0.65;1;1.08;13;17;6;6;2;1;4;6;3;5;11;7;2;10;0;3;266;507;203;433;13;22;34;65;37/63;94/130;9;11;9;3;39;35;25;10;3;3;12;10;10;12;3;0;0;0;5;5;11;10
12/07/2025;UTC;Alianza Lima;0;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-alianza-lima/lWsehK#id:14048574;0.31;0.69;0.65;1.36;13;18;3;7;0;1;9;6;1;5;6;12;7;6;1;2;200;456;122;386;29;17;49;62;48/93;97/137;8;8;9;7;41;40;48;30;4;9;13;6;6;13;4;2;0;0;7;3;11;16
12/07/2025;Universitario;Los Chankas;0;0;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-universitario/fWseVac#id:14048576;0.7;0.3;1.96;0.3;17;4;1;1;2;0;10;3;6;0;10;2;7;2;1;0;539;241;459;158;20;19;80;34;111/159;19/42;13;18;8;6;47;41;12;46;5;0;10;16;16;10;1;3;0;0;1;1;3;11
12/07/2025;Alianza Atlético;Sport Boys;1;0;https://www.sofascore.com/es-la/football/match/sport-boys-alianza-atletico-de-sullana/hWsmW#id:14048577;0.75;0.25;1.87;0.04;24;2;7;1;0;0;11;0;6;1;13;1;11;1;5;2;331;124;282;65;21;9;49;19;130/164;9/26;7;10;1;4;41;28;7;43;9;3;12;8;8;12;5;1;1;3;1;6;0;14
11/07/2025;ADT;Comerciantes Unidos;1;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-comerciantes-unidos/jxKbshlJc#id:14048575;0.5;0.5;3.47;0.52;26;5;9;2;1;0;11;3;6;0;14;1;12;4;3;3;241;250;190;176;14;20;44;53;55/84;39/79;16;15;9;8;40;38;29;16;7;4;8;13;11;8;1;3;1;2;2;7;8;12
6/07/2025;Sport Boys;Cusco;1;2;https://www.sofascore.com/es-la/football/match/cusco-fc-sport-boys/mWskAA#id:13943946;0.42;0.58;1.04;1.55;7;4;1;2;0;0;3;0;3;2;5;2;2;2;1;0;257;344;196;290;16;21;43;35;31/58;41/59;17;12;6;8;34;28;19;18;3;4;25;15;15;23;7;6;1;0;0;0;4;5
6/07/2025;Atlético Grau;ADC Juan Pablo II;2;0;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-club-atletico-grau/Nancsgzee#id:13943943;0.51;0.49;2.53;0.23;19;8;7;3;1;1;8;4;4;1;14;2;5;6;2;3;380;374;288;282;19;21;54;56;67/109;55/90;11;10;4;12;51;45;32;25;2;4;15;7;7;15;2;2;0;0;3;5;6;10
6/07/2025;Deportivo Garcilaso;Universitario;0;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-universitario/fWsJwId#id:13943948;0.45;0.55;0.58;1.01;9;17;3;4;0;1;5;11;1;2;5;9;4;8;0;3;311;376;234;302;20;10;64;54;35/82;58/92;8;7;5;6;34;44;15;25;4;2;15;9;9;19;2;0;2;1;3;3;14;14
5/07/2025;Comerciantes Unidos;Ayacucho;0;1;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-ayacucho/UCnsjxKb#id:13943942;0.62;0.38;0.43;2.42;7;13;2;5;0;1;4;5;1;3;4;5;3;8;0;4;399;257;322;175;19;17;63;54;72/114;31/76;8;20;6;8;49;46;22;31;4;3;18;13;13;17;3;3;0;0;4;2;7;14
5/07/2025;Cienciano;Sporting Cristal;1;1;https://www.sofascore.com/es-la/football/match/club-sporting-cristal-cienciano/bWscW#id:13943950;0.57;0.43;1.12;1.45;14;12;2;7;0;0;7;4;5;1;10;4;4;8;4;7;406;314;328;247;15;11;65;45;81/128;52/86;8;14;8;11;46;50;9;27;6;3;11;15;15;11;3;1;0;0;6;1;9;11
5/07/2025;Alianza Universidad;Alianza Atlético;2;0;https://www.sofascore.com/es-la/football/match/alianza-universidad-alianza-atletico-de-sullana/hWskIxc#id:13943944;0.4;0.6;1.75;0.69;11;11;4;2;1;1;6;6;1;3;7;7;4;4;2;4;264;386;194;329;13;25;49;68;59/92;64/97;17;13;9;4;39;39;32;26;6;8;17;9;9;17;2;3;0;0;2;2;16;8
5/07/2025;Alianza Lima;Binacional;5;1;https://www.sofascore.com/es-la/football/match/deportivo-binacional-alianza-lima/lWsOqkc#id:13943951;0.62;0.38;4.07;0.53;19;6;8;1;1;0;9;4;2;1;14;2;5;4;3;2;632;376;572;290;10;12;85;27;123/162;39/53;17;20;8;5;53;52;8;21;5;0;17;8;8;17;0;2;0;0;0;3;7;8
4/07/2025;Sport Huancayo;UTC;1;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-sport-huancayo/VCnsehK#id:13943954;0.48;0.52;1.07;1.24;13;14;2;3;0;0;8;8;3;3;7;8;6;6;5;1;336;376;275;314;10;17;57;66;79/111;63/98;13;7;11;10;40;34;23;19;5;4;12;18;18;12;2;1;0;0;3;1;13;12
4/07/2025;Los Chankas;ADT;1;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-los-chankas-cyc/eVacshlJc#id:13943970;0.33;0.67;1.28;0.67;11;15;4;4;1;0;5;6;2;5;7;9;4;6;1;0;192;380;139;308;23;23;45;72;36/62;67/116;16;14;6;7;30;37;45;14;1;10;13;11;10;13;2;2;0;0;3;3;11;6
2/07/2025;ADC Juan Pablo II;Melgar;1;1;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-melgar/iWsgzee#id:13940654;0.49;0.51;1.21;1.06;12;10;3;4;0;1;8;4;1;2;8;8;4;2;2;0;353;371;282;297;16;14;58;47;59/92;69/104;18;12;11;4;54;47;19;19;4;6;12;10;10;12;2;3;0;0;2;3;6;13
29/06/2025;Sporting Cristal;Comerciantes Unidos;2;0;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-club-sporting-cristal/cWsjxKb#id:13943953;0.61;0.39;2.64;0.13;12;3;5;0;1;0;4;2;3;1;8;1;4;2;4;2;432;266;360;184;14;23;56;51;104/144;30/68;9;19;11;8;44;37;19;31;7;4;16;9;8;16;2;3;0;0;0;3;3;8
29/06/2025;Alianza Atlético;Atlético Grau;2;1;https://www.sofascore.com/es-la/football/match/club-atletico-grau-alianza-atletico-de-sullana/hWsNanc#id:13943947;0.49;0.51;1.66;1.19;15;11;5;4;0;1;9;7;1;0;13;5;2;6;2;2;232;236;165;168;14;17;50;44;40/71;45/81;15;6;5;10;23;20;27;29;3;3;11;12;12;11;3;4;0;1;3;4;6;10
29/06/2025;Cusco;Alianza Universidad;4;1;https://www.sofascore.com/es-la/football/match/alianza-universidad-cusco-fc/kAAskIxc#id:13943949;0.56;0.44;1.9;0.6;10;14;7;4;0;0;3;6;0;4;7;4;3;10;7;0;520;402;480;346;7;5;37;43;54/72;79/105;4;7;11;8;41;36;16;15;5;3;10;10;10;10;4;2;0;0;3;3;11;7
28/06/2025;ADT;Deportivo Garcilaso;0;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-asociacion-deportiva-tarma/hlJcsJwId#id:13944433;0.7;0.3;2.95;0.55;22;9;10;4;1;1;9;4;3;1;11;4;11;5;0;1;403;174;326;102;16;12;68;57;106/151;30/69;14;9;9;8;45;38;26;41;3;3;13;17;17;13;0;5;0;1;4;10;3;17
28/06/2025;UTC;Sport Boys;1;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-sport-boys/mWsehK#id:13943952;0.66;0.34;0.89;1.17;15;10;3;4;0;0;10;2;2;4;9;8;6;2;1;1;371;198;310;135;28;28;57;35;94/128;26/52;14;17;11;7;36;34;17;39;3;6;14;7;7;14;4;1;0;1;2;2;8;10
28/06/2025;Melgar;Alianza Lima;0;1;https://www.sofascore.com/es-la/football/match/alianza-lima-melgar/iWslW#id:13943945;0.63;0.37;1.81;1.25;14;11;5;4;1;0;6;5;3;2;8;4;6;7;1;1;453;283;386;215;17;17;66;55;101/133;40/79;24;10;8;8;48;48;15;36;7;5;12;9;9;11;5;3;0;0;3;5;7;7
27/06/2025;Ayacucho;Los Chankas;1;2;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-ayacucho/UCnseVac#id:13943925;0.7;0.3;1.28;1.39;16;6;2;3;0;1;10;3;4;0;10;3;6;3;2;0;472;206;385;116;30;14;83;51;92/143;20/62;13;19;3;10;50;51;18;36;4;2;17;18;18;16;4;5;0;0;1;2;4;13
27/06/2025;ADC Juan Pablo II;Cienciano;2;2;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-cienciano/bWsgzee#id:13943922;0.44;0.56;1.61;1.9;14;12;6;6;1;1;6;6;2;0;10;8;4;4;1;5;252;339;171;259;26;16;62;41;57/100;65/92;17;22;7;6;45;49;15;43;5;4;17;12;12;17;4;2;0;0;3;4;5;8
27/06/2025;Binacional;Sport Huancayo;1;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-sport-huancayo/VCnsOqkc#id:13943938;0.49;0.51;0.96;1.02;13;16;3;4;0;0;6;6;4;6;10;10;3;6;0;0;406;401;356;340;13;18;57;74;90/112;103/139;7;13;7;5;44;43;39;13;3;6;8;11;11;8;0;0;0;0;4;2;10;11
25/06/2025;Atlético Grau;Universitario;0;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-universitario/fWsNanc#id:13939386;0.65;0.35;0.61;3.54;13;16;4;6;0;0;2;3;7;7;6;15;7;1;0;1;484;258;387;174;24;20;55;84;71/115;80/128;21;17;9;12;55;53;30;42;6;3;12;14;14;9;1;3;0;0;4;4;9;6
